"path_id"	"source"	"description"	"type"	"pval"	"fdr"	"ratio"	"gene.list"	"nb.hits"	"nb.genes.path"	"nb.user.genes"	"tot.back.genes"
"GO:0000915"	"GO"	"actomyosin contractile ring assembly"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0000920"	"GO"	"cell separation after cytokinesis"	"pathway"	1	1	0	NA	0	18	0	19688
"GO:0000922"	"GO"	"spindle pole"	"structural_complex"	1	1	0	NA	0	136	0	19688
"GO:0000923"	"GO"	"equatorial microtubule organizing center"	"structural_complex"	1	1	0	NA	0	6	0	19688
"GO:0000930"	"GO"	"gamma-tubulin complex"	"structural_complex"	1	1	0	NA	0	20	0	19688
"GO:0000931"	"GO"	"gamma-tubulin large complex"	"structural_complex"	1	1	0	NA	0	7	0	19688
"GO:0000932"	"GO"	"P-body"	"structural_complex"	1	1	0	NA	0	106	0	19688
"GO:0000938"	"GO"	"GARP complex"	"structural_complex"	1	1	0	NA	0	4	0	19688
"GO:0000940"	"GO"	"condensed chromosome outer kinetochore"	"structural_complex"	1	1	0	NA	0	12	0	19688
"GO:0000942"	"GO"	"condensed nuclear chromosome outer kinetochore"	"structural_complex"	1	1	0	NA	0	4	0	19688
"GO:0000956"	"GO"	"nuclear-transcribed mRNA catabolic process"	"pathway"	1	1	0	NA	0	202	0	19688
"GO:0000959"	"GO"	"mitochondrial RNA metabolic process"	"pathway"	1	1	0	NA	0	32	0	19688
"GO:0000960"	"GO"	"regulation of mitochondrial RNA catabolic process"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0000963"	"GO"	"mitochondrial RNA processing"	"pathway"	1	1	0	NA	0	15	0	19688
"GO:0000965"	"GO"	"mitochondrial RNA 3'-end processing"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0000966"	"GO"	"RNA 5'-end processing"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0000967"	"GO"	"rRNA 5'-end processing"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0000972"	"GO"	"transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0000973"	"GO"	"posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0000974"	"GO"	"Prp19 complex"	"structural_complex"	1	1	0	NA	0	14	0	19688
"GO:0000975"	"GO"	"regulatory region DNA binding"	"functional_set"	1	1	0	NA	0	899	0	19688
"GO:0000976"	"GO"	"transcription regulatory region sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	734	0	19688
"GO:0000977"	"GO"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	647	0	19688
"GO:0000978"	"GO"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	394	0	19688
"GO:0000979"	"GO"	"RNA polymerase II core promoter sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	59	0	19688
"GO:0000980"	"GO"	"RNA polymerase II distal enhancer sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	66	0	19688
"GO:0000981"	"GO"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	711	0	19688
"GO:0000982"	"GO"	"transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"functional_set"	1	1	0	NA	0	380	0	19688
"GO:0000983"	"GO"	"transcription factor activity, RNA polymerase II core promoter sequence-specific"	"functional_set"	1	1	0	NA	0	23	0	19688
"GO:0000987"	"GO"	"core promoter proximal region sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	415	0	19688
"GO:0000988"	"GO"	"transcription factor activity, protein binding"	"functional_set"	1	1	0	NA	0	628	0	19688
"GO:0000989"	"GO"	"transcription factor activity, transcription factor binding"	"functional_set"	1	1	0	NA	0	620	0	19688
"GO:0000990"	"GO"	"transcription factor activity, core RNA polymerase binding"	"functional_set"	1	1	0	NA	0	9	0	19688
"GO:0000993"	"GO"	"RNA polymerase II core binding"	"functional_set"	1	1	0	NA	0	24	0	19688
"GO:0000995"	"GO"	"transcription factor activity, core RNA polymerase III binding"	"functional_set"	1	1	0	NA	0	4	0	19688
"GO:0001007"	"GO"	"transcription factor activity, RNA polymerase III transcription factor binding"	"functional_set"	1	1	0	NA	0	5	0	19688
"GO:0001010"	"GO"	"transcription factor activity, sequence-specific DNA binding transcription factor recruiting"	"functional_set"	1	1	0	NA	0	3	0	19688
"GO:0001012"	"GO"	"RNA polymerase II regulatory region DNA binding"	"functional_set"	1	1	0	NA	0	651	0	19688
"GO:0001013"	"GO"	"RNA polymerase I regulatory region DNA binding"	"functional_set"	1	1	0	NA	0	9	0	19688
"GO:0001016"	"GO"	"RNA polymerase III regulatory region DNA binding"	"functional_set"	1	1	0	NA	0	7	0	19688
"GO:0001025"	"GO"	"RNA polymerase III transcription factor binding"	"functional_set"	1	1	0	NA	0	5	0	19688
"GO:0001030"	"GO"	"RNA polymerase III type 1 promoter DNA binding"	"functional_set"	1	1	0	NA	0	5	0	19688
"GO:0001031"	"GO"	"RNA polymerase III type 2 promoter DNA binding"	"functional_set"	1	1	0	NA	0	5	0	19688
"GO:0001032"	"GO"	"RNA polymerase III type 3 promoter DNA binding"	"functional_set"	1	1	0	NA	0	4	0	19688
"GO:0001042"	"GO"	"RNA polymerase I core binding"	"functional_set"	1	1	0	NA	0	6	0	19688
"GO:0001046"	"GO"	"core promoter sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	113	0	19688
"GO:0001047"	"GO"	"core promoter binding"	"functional_set"	1	1	0	NA	0	166	0	19688
"GO:0001054"	"GO"	"RNA polymerase I activity"	"functional_set"	1	1	0	NA	0	12	0	19688
"GO:0001055"	"GO"	"RNA polymerase II activity"	"functional_set"	1	1	0	NA	0	11	0	19688
"GO:0001056"	"GO"	"RNA polymerase III activity"	"functional_set"	1	1	0	NA	0	19	0	19688
"GO:0001067"	"GO"	"regulatory region nucleic acid binding"	"functional_set"	1	1	0	NA	0	956	0	19688
"GO:0001071"	"GO"	"nucleic acid binding transcription factor activity"	"functional_set"	1	1	0	NA	0	1267	0	19688
"GO:0001075"	"GO"	"transcription factor activity, RNA polymerase II core promoter sequence-specific binding involved in preinitiation complex assembly"	"functional_set"	1	1	0	NA	0	9	0	19688
"GO:0001076"	"GO"	"transcription factor activity, RNA polymerase II transcription factor binding"	"functional_set"	1	1	0	NA	0	153	0	19688
"GO:0001077"	"GO"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"functional_set"	1	1	0	NA	0	263	0	19688
"GO:0001078"	"GO"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"functional_set"	1	1	0	NA	0	121	0	19688
"GO:0001083"	"GO"	"transcription factor activity, RNA polymerase II basal transcription factor binding"	"functional_set"	1	1	0	NA	0	5	0	19688
"GO:0001085"	"GO"	"RNA polymerase II transcription factor binding"	"functional_set"	1	1	0	NA	0	117	0	19688
"GO:0001091"	"GO"	"RNA polymerase II basal transcription factor binding"	"functional_set"	1	1	0	NA	0	12	0	19688
"GO:0001093"	"GO"	"TFIIB-class transcription factor binding"	"functional_set"	1	1	0	NA	0	3	0	19688
"GO:0001094"	"GO"	"TFIID-class transcription factor binding"	"functional_set"	1	1	0	NA	0	7	0	19688
"GO:0001098"	"GO"	"basal transcription machinery binding"	"functional_set"	1	1	0	NA	0	37	0	19688
"GO:0001099"	"GO"	"basal RNA polymerase II transcription machinery binding"	"functional_set"	1	1	0	NA	0	37	0	19688
"GO:0001101"	"GO"	"response to acid chemical"	"pathway"	1	1	0	NA	0	390	0	19688
"GO:0001102"	"GO"	"RNA polymerase II activating transcription factor binding"	"functional_set"	1	1	0	NA	0	40	0	19688
"GO:0001103"	"GO"	"RNA polymerase II repressing transcription factor binding"	"functional_set"	1	1	0	NA	0	28	0	19688
"GO:0001104"	"GO"	"RNA polymerase II transcription cofactor activity"	"functional_set"	1	1	0	NA	0	97	0	19688
"GO:0001105"	"GO"	"RNA polymerase II transcription coactivator activity"	"functional_set"	1	1	0	NA	0	39	0	19688
"GO:0001106"	"GO"	"RNA polymerase II transcription corepressor activity"	"functional_set"	1	1	0	NA	0	28	0	19688
"GO:0001129"	"GO"	"RNA polymerase II transcription factor activity, TBP-class protein binding, involved in preinitiation complex assembly"	"functional_set"	1	1	0	NA	0	4	0	19688
"GO:0001132"	"GO"	"RNA polymerase II transcription factor activity, TBP-class protein binding"	"functional_set"	1	1	0	NA	0	4	0	19688
"GO:0001134"	"GO"	"transcription factor activity, transcription factor recruiting"	"functional_set"	1	1	0	NA	0	14	0	19688
"GO:0001135"	"GO"	"transcription factor activity, RNA polymerase II transcription factor recruiting"	"functional_set"	1	1	0	NA	0	8	0	19688
"GO:0001156"	"GO"	"TFIIIC-class transcription factor binding"	"functional_set"	1	1	0	NA	0	3	0	19688
"GO:0001158"	"GO"	"enhancer sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	85	0	19688
"GO:0001159"	"GO"	"core promoter proximal region DNA binding"	"functional_set"	1	1	0	NA	0	418	0	19688
"GO:0001161"	"GO"	"intronic transcription regulatory region sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	11	0	19688
"GO:0001162"	"GO"	"RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	8	0	19688
"GO:0001163"	"GO"	"RNA polymerase I regulatory region sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	8	0	19688
"GO:0001164"	"GO"	"RNA polymerase I CORE element sequence-specific DNA binding"	"functional_set"	1	1	0	NA	0	8	0	19688
"GO:0001301"	"GO"	"progressive alteration of chromatin involved in cell aging"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0001302"	"GO"	"replicative cell aging"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0001304"	"GO"	"progressive alteration of chromatin involved in replicative cell aging"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0001325"	"GO"	"formation of extrachromosomal circular DNA"	"pathway"	1	1	0	NA	0	12	0	19688
"GO:0044409"	"GO"	"entry into host"	"pathway"	1	1	0	NA	0	99	0	19688
"GO:0001405"	"GO"	"presequence translocase-associated import motor"	"structural_complex"	1	1	0	NA	0	3	0	19688
"GO:0001501"	"GO"	"skeletal system development"	"pathway"	1	1	0	NA	0	474	0	19688
"GO:0001502"	"GO"	"cartilage condensation"	"pathway"	1	1	0	NA	0	22	0	19688
"GO:0001503"	"GO"	"ossification"	"pathway"	1	1	0	NA	0	265	0	19688
"GO:0001504"	"GO"	"neurotransmitter uptake"	"pathway"	1	1	0	NA	0	15	0	19688
"GO:0001505"	"GO"	"regulation of neurotransmitter levels"	"pathway"	1	1	0	NA	0	211	0	19688
"GO:0042136"	"GO"	"neurotransmitter biosynthetic process"	"pathway"	1	1	0	NA	0	18	0	19688
"GO:0001508"	"GO"	"action potential"	"pathway"	1	1	0	NA	0	103	0	19688
"GO:0004197"	"GO"	"cysteine-type endopeptidase activity"	"functional_set"	1	1	0	NA	0	87	0	19688
"GO:0001510"	"GO"	"RNA methylation"	"pathway"	1	1	0	NA	0	66	0	19688
"GO:0001527"	"GO"	"microfibril"	"structural_complex"	1	1	0	NA	0	10	0	19688
"GO:0005509"	"GO"	"calcium ion binding"	"functional_set"	1	1	0	NA	0	714	0	19688
"GO:0001514"	"GO"	"selenocysteine incorporation"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0001515"	"GO"	"opioid peptide activity"	"functional_set"	1	1	0	NA	0	4	0	19688
"GO:0001516"	"GO"	"prostaglandin biosynthetic process"	"pathway"	1	1	0	NA	0	19	0	19688
"GO:0001517"	"GO"	"N-acetylglucosamine 6-O-sulfotransferase activity"	"functional_set"	1	1	0	NA	0	7	0	19688
"GO:0001518"	"GO"	"voltage-gated sodium channel complex"	"structural_complex"	1	1	0	NA	0	14	0	19688
"GO:0001520"	"GO"	"outer dense fiber"	"structural_complex"	1	1	0	NA	0	10	0	19688
"GO:0001522"	"GO"	"pseudouridine synthesis"	"pathway"	1	1	0	NA	0	18	0	19688
"GO:0001523"	"GO"	"retinoid metabolic process"	"pathway"	1	1	0	NA	0	90	0	19688
"GO:0005344"	"GO"	"oxygen transporter activity"	"functional_set"	1	1	0	NA	0	14	0	19688
"GO:0001525"	"GO"	"angiogenesis"	"pathway"	1	1	0	NA	0	292	0	19688
"GO:0006029"	"GO"	"proteoglycan metabolic process"	"pathway"	1	1	0	NA	0	84	0	19688
"GO:0006790"	"GO"	"sulfur compound metabolic process"	"pathway"	1	1	0	NA	0	402	0	19688
"GO:0050698"	"GO"	"proteoglycan sulfotransferase activity"	"functional_set"	1	1	0	NA	0	3	0	19688
"GO:0030023"	"GO"	"extracellular matrix constituent conferring elasticity"	"functional_set"	1	1	0	NA	0	6	0	19688
"GO:0001530"	"GO"	"lipopolysaccharide binding"	"functional_set"	1	1	0	NA	0	21	0	19688
"GO:0001533"	"GO"	"cornified envelope"	"structural_complex"	1	1	0	NA	0	65	0	19688
"GO:0001534"	"GO"	"radial spoke"	"structural_complex"	1	1	0	NA	0	5	0	19688
"GO:0001536"	"GO"	"radial spoke stalk"	"structural_complex"	1	1	0	NA	0	3	0	19688
"GO:0001537"	"GO"	"N-acetylgalactosamine 4-O-sulfotransferase activity"	"functional_set"	1	1	0	NA	0	5	0	19688
"GO:0001539"	"GO"	"cilium or flagellum-dependent cell motility"	"pathway"	1	1	0	NA	0	24	0	19688
"GO:0001540"	"GO"	"beta-amyloid binding"	"functional_set"	1	1	0	NA	0	38	0	19688
"GO:0001541"	"GO"	"ovarian follicle development"	"pathway"	1	1	0	NA	0	63	0	19688
"GO:0001542"	"GO"	"ovulation from ovarian follicle"	"pathway"	1	1	0	NA	0	9	0	19688
"GO:0001546"	"GO"	"preantral ovarian follicle growth"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0001547"	"GO"	"antral ovarian follicle growth"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0001552"	"GO"	"ovarian follicle atresia"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0001553"	"GO"	"luteinization"	"pathway"	1	1	0	NA	0	9	0	19688
"GO:0001554"	"GO"	"luteolysis"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0001555"	"GO"	"oocyte growth"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0001556"	"GO"	"oocyte maturation"	"pathway"	1	1	0	NA	0	20	0	19688
"GO:0008152"	"GO"	"metabolic process"	"pathway"	1	1	0	NA	0	10980	0	19688
"GO:0016049"	"GO"	"cell growth"	"pathway"	1	1	0	NA	0	161	0	19688
"GO:0001558"	"GO"	"regulation of cell growth"	"pathway"	1	1	0	NA	0	427	0	19688
"GO:0001560"	"GO"	"regulation of cell growth by extracellular stimulus"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0001561"	"GO"	"fatty acid alpha-oxidation"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0001562"	"GO"	"response to protozoan"	"pathway"	1	1	0	NA	0	21	0	19688
"GO:0001568"	"GO"	"blood vessel development"	"pathway"	1	1	0	NA	0	464	0	19688
"GO:0001569"	"GO"	"branching involved in blood vessel morphogenesis"	"pathway"	1	1	0	NA	0	29	0	19688
"GO:0001570"	"GO"	"vasculogenesis"	"pathway"	1	1	0	NA	0	65	0	19688
"GO:0001573"	"GO"	"ganglioside metabolic process"	"pathway"	1	1	0	NA	0	26	0	19688
"GO:0001574"	"GO"	"ganglioside biosynthetic process"	"pathway"	1	1	0	NA	0	18	0	19688
"GO:0007157"	"GO"	"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules"	"pathway"	1	1	0	NA	0	49	0	19688
"GO:0016936"	"GO"	"galactoside binding"	"functional_set"	1	1	0	NA	0	4	0	19688
"GO:0001578"	"GO"	"microtubule bundle formation"	"pathway"	1	1	0	NA	0	80	0	19688
"GO:0001580"	"GO"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"pathway"	1	1	0	NA	0	41	0	19688
"GO:0001588"	"GO"	"dopamine neurotransmitter receptor activity, coupled via Gs"	"functional_set"	1	1	0	NA	0	6	0	19688
"GO:0001591"	"GO"	"dopamine neurotransmitter receptor activity, coupled via Gi/Go"	"functional_set"	1	1	0	NA	0	8	0	19688
"GO:0001594"	"GO"	"trace-amine receptor activity"	"functional_set"	1	1	0	NA	0	8	0	19688
"GO:0001595"	"GO"	"angiotensin receptor activity"	"functional_set"	1	1	0	NA	0	6	0	19688
"GO:0001601"	"GO"	"peptide YY receptor activity"	"functional_set"	1	1	0	NA	0	5	0	19688
"GO:0001602"	"GO"	"pancreatic polypeptide receptor activity"	"functional_set"	1	1	0	NA	0	7	0	19688
"GO:0001608"	"GO"	"G-protein coupled nucleotide receptor activity"	"functional_set"	1	1	0	NA	0	26	0	19688
"GO:0001609"	"GO"	"G-protein coupled adenosine receptor activity"	"functional_set"	1	1	0	NA	0	7	0	19688
"GO:0001614"	"GO"	"purinergic nucleotide receptor activity"	"functional_set"	1	1	0	NA	0	21	0	19688
"GO:0001618"	"GO"	"virus receptor activity"	"functional_set"	1	1	0	NA	0	73	0	19688
"GO:0001631"	"GO"	"cysteinyl leukotriene receptor activity"	"functional_set"	1	1	0	NA	0	3	0	19688
"GO:0001637"	"GO"	"G-protein coupled chemoattractant receptor activity"	"functional_set"	1	1	0	NA	0	28	0	19688
"GO:0001640"	"GO"	"adenylate cyclase inhibiting G-protein coupled glutamate receptor activity"	"functional_set"	1	1	0	NA	0	7	0	19688
"GO:0001642"	"GO"	"group III metabotropic glutamate receptor activity"	"functional_set"	1	1	0	NA	0	4	0	19688
"GO:0001649"	"GO"	"osteoblast differentiation"	"pathway"	1	1	0	NA	0	132	0	19688
"GO:0001650"	"GO"	"fibrillar center"	"structural_complex"	1	1	0	NA	0	127	0	19688
"GO:0001651"	"GO"	"dense fibrillar component"	"structural_complex"	1	1	0	NA	0	3	0	19688
"GO:0001652"	"GO"	"granular component"	"structural_complex"	1	1	0	NA	0	4	0	19688
"GO:0001653"	"GO"	"peptide receptor activity"	"functional_set"	1	1	0	NA	0	139	0	19688
"GO:0001654"	"GO"	"eye development"	"pathway"	1	1	0	NA	0	344	0	19688
"GO:0001655"	"GO"	"urogenital system development"	"pathway"	1	1	0	NA	0	320	0	19688
"GO:0001656"	"GO"	"metanephros development"	"pathway"	1	1	0	NA	0	82	0	19688
"GO:0001657"	"GO"	"ureteric bud development"	"pathway"	1	1	0	NA	0	85	0	19688
"GO:0001658"	"GO"	"branching involved in ureteric bud morphogenesis"	"pathway"	1	1	0	NA	0	44	0	19688
"GO:0001659"	"GO"	"temperature homeostasis"	"pathway"	1	1	0	NA	0	29	0	19688
"GO:0001660"	"GO"	"fever generation"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0001661"	"GO"	"conditioned taste aversion"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0001662"	"GO"	"behavioral fear response"	"pathway"	1	1	0	NA	0	30	0	19688
"GO:0001664"	"GO"	"G-protein coupled receptor binding"	"functional_set"	1	1	0	NA	0	269	0	19688
"GO:0001665"	"GO"	"alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity"	"functional_set"	1	1	0	NA	0	6	0	19688
"GO:0001666"	"GO"	"response to hypoxia"	"pathway"	1	1	0	NA	0	369	0	19688
"GO:0001667"	"GO"	"ameboidal-type cell migration"	"pathway"	1	1	0	NA	0	160	0	19688
"GO:0001669"	"GO"	"acrosomal vesicle"	"structural_complex"	1	1	0	NA	0	112	0	19688
"GO:0001671"	"GO"	"ATPase activator activity"	"functional_set"	1	1	0	NA	0	23	0	19688
"GO:0001672"	"GO"	"regulation of chromatin assembly or disassembly"	"pathway"	1	1	0	NA	0	9	0	19688
"GO:0001673"	"GO"	"male germ cell nucleus"	"structural_complex"	1	1	0	NA	0	17	0	19688
"GO:0001674"	"GO"	"female germ cell nucleus"	"structural_complex"	1	1	0	NA	0	4	0	19688
"GO:0001675"	"GO"	"acrosome assembly"	"pathway"	1	1	0	NA	0	14	0	19688
"GO:0001676"	"GO"	"long-chain fatty acid metabolic process"	"pathway"	1	1	0	NA	0	97	0	19688
"GO:0001678"	"GO"	"cellular glucose homeostasis"	"pathway"	1	1	0	NA	0	91	0	19688
"GO:0001682"	"GO"	"tRNA 5'-leader removal"	"pathway"	1	1	0	NA	0	12	0	19688
"GO:0005858"	"GO"	"axonemal dynein complex"	"structural_complex"	1	1	0	NA	0	14	0	19688
"GO:0005868"	"GO"	"cytoplasmic dynein complex"	"structural_complex"	1	1	0	NA	0	22	0	19688
"GO:0001692"	"GO"	"histamine metabolic process"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0001696"	"GO"	"gastric acid secretion"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0001701"	"GO"	"in utero embryonic development"	"pathway"	1	1	0	NA	0	333	0	19688
"GO:0001702"	"GO"	"gastrulation with mouth forming second"	"pathway"	1	1	0	NA	0	29	0	19688
"GO:0001704"	"GO"	"formation of primary germ layer"	"pathway"	1	1	0	NA	0	115	0	19688
"GO:0001705"	"GO"	"ectoderm formation"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0001706"	"GO"	"endoderm formation"	"pathway"	1	1	0	NA	0	50	0	19688
"GO:0001707"	"GO"	"mesoderm formation"	"pathway"	1	1	0	NA	0	68	0	19688
"GO:0001708"	"GO"	"cell fate specification"	"pathway"	1	1	0	NA	0	71	0	19688
"GO:0001709"	"GO"	"cell fate determination"	"pathway"	1	1	0	NA	0	44	0	19688
"GO:0001710"	"GO"	"mesodermal cell fate commitment"	"pathway"	1	1	0	NA	0	13	0	19688
"GO:0001711"	"GO"	"endodermal cell fate commitment"	"pathway"	1	1	0	NA	0	13	0	19688
"GO:0001714"	"GO"	"endodermal cell fate specification"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0005882"	"GO"	"intermediate filament"	"structural_complex"	1	1	0	NA	0	203	0	19688
"GO:0045098"	"GO"	"type III intermediate filament"	"structural_complex"	1	1	0	NA	0	3	0	19688
"GO:0001725"	"GO"	"stress fiber"	"structural_complex"	1	1	0	NA	0	57	0	19688
"GO:0001726"	"GO"	"ruffle"	"structural_complex"	1	1	0	NA	0	162	0	19688
"GO:0001727"	"GO"	"lipid kinase activity"	"functional_set"	1	1	0	NA	0	6	0	19688
"GO:0001730"	"GO"	"2'-5'-oligoadenylate synthetase activity"	"functional_set"	1	1	0	NA	0	4	0	19688
"GO:0001731"	"GO"	"formation of translation preinitiation complex"	"pathway"	1	1	0	NA	0	23	0	19688
"GO:0001732"	"GO"	"formation of cytoplasmic translation initiation complex"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0001733"	"GO"	"galactosylceramide sulfotransferase activity"	"functional_set"	1	1	0	NA	0	4	0	19688
"GO:0001736"	"GO"	"establishment of planar polarity"	"pathway"	1	1	0	NA	0	19	0	19688
"GO:0001738"	"GO"	"morphogenesis of a polarized epithelium"	"pathway"	1	1	0	NA	0	31	0	19688
"GO:0001739"	"GO"	"sex chromatin"	"structural_complex"	1	1	0	NA	0	6	0	19688
"GO:0001740"	"GO"	"Barr body"	"structural_complex"	1	1	0	NA	0	6	0	19688
"GO:0001741"	"GO"	"XY body"	"structural_complex"	1	1	0	NA	0	15	0	19688
"GO:0001743"	"GO"	"optic placode formation"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0001750"	"GO"	"photoreceptor outer segment"	"structural_complex"	1	1	0	NA	0	79	0	19688
"GO:0001754"	"GO"	"eye photoreceptor cell differentiation"	"pathway"	1	1	0	NA	0	45	0	19688
"GO:0001755"	"GO"	"neural crest cell migration"	"pathway"	1	1	0	NA	0	53	0	19688
"GO:0001756"	"GO"	"somitogenesis"	"pathway"	1	1	0	NA	0	65	0	19688
"GO:0001757"	"GO"	"somite specification"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0001758"	"GO"	"retinal dehydrogenase activity"	"functional_set"	1	1	0	NA	0	7	0	19688
"GO:0001759"	"GO"	"organ induction"	"pathway"	1	1	0	NA	0	16	0	19688
"GO:0001763"	"GO"	"morphogenesis of a branching structure"	"pathway"	1	1	0	NA	0	175	0	19688
"GO:0001764"	"GO"	"neuron migration"	"pathway"	1	1	0	NA	0	119	0	19688
"GO:0001765"	"GO"	"membrane raft assembly"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:0001766"	"GO"	"membrane raft polarization"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0001767"	"GO"	"establishment of lymphocyte polarity"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0001768"	"GO"	"establishment of T cell polarity"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0001771"	"GO"	"immunological synapse formation"	"pathway"	1	1	0	NA	0	12	0	19688
"GO:0001772"	"GO"	"immunological synapse"	"structural_complex"	1	1	0	NA	0	35	0	19688
"GO:0001773"	"GO"	"myeloid dendritic cell activation"	"pathway"	1	1	0	NA	0	26	0	19688
"GO:0001774"	"GO"	"microglial cell activation"	"pathway"	1	1	0	NA	0	17	0	19688
"GO:0001775"	"GO"	"cell activation"	"pathway"	1	1	0	NA	0	1068	0	19688
"GO:0001776"	"GO"	"leukocyte homeostasis"	"pathway"	1	1	0	NA	0	69	0	19688
"GO:0001778"	"GO"	"plasma membrane repair"	"pathway"	1	1	0	NA	0	9	0	19688
